CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,PitchSatisfactionScore,NumberOfChildrenVisiting,MonthlyIncome,Weather,review_text
201053,0,57,Self Enquiry,1,6,Male,3,1,Deluxe,3,1,3,2,19900,sun,"Nikos was a great host; he picked my husband and I up from the airport and showed us around Athens in his car before dropping us home. His place is so close to EVERYTHING which was a plus for us because we didn't have to worry about transportation. The place was clean, quiet and made our stay so enjoyable."
201054,0,49,Self Enquiry,1,13,Male,2,3,Standard,4,4,4,1,25466,rain,"The place was unique, charming and very clean.  It had all the amenities you would like and beyond and was also conveniently located by the Metro.
Upon our arrival, Maria greeted us and provided useful information for our stay in Gkazi!  She was very welcoming and accommodating and even welcomed us with a refreshing plate of fruit!
This was a lovely place definitely worth checking out during your next stay in Athens."
201055,0,34,Company Invited,1,21,Male,3,3,Super Deluxe,5,1,4,2,32007,rain,"Our short stay was fantastic! Warm welcoming, perfect furnished apartment, fantastic beds and a fruit basket!
We love this place and will come back soon!"
201056,1,28,Company Invited,3,6,Male,3,3,Basic,3,4,3,0,17909,rain,"Niko's place is delightful...the furniture made out of paper/cardboard makes it a unique house by itself. Apart from that, it was stacked with all amenities and also included a welcome tray of fresh fruit brought in by the ever helpful host Maria. Its a very modern, eco-friendly apartment and we enjoyed our stay there."
201057,1,29,Company Invited,3,19,Female,2,3,Deluxe,4,6,3,1,20765,rain,Niko picked us up from the airport and was super helpful. He showed us around the area. His place was super cute and it was just like the pictures! We enjoyed our stay at Niko's!
201058,1,34,Self Enquiry,3,,Female,2,4,Deluxe,4,1,5,0,19599,rain,"Excellent choice! Nikos' place is very comfortable and well-located. The alpartment is spacious, new, modern and has everything you need and more. Spent there 4 nights and it was terrific. Awesome location as well with local reataurants, cafes and a supermarket nearby. It is also steps away from Gazi, in my view, the best area in the City. Athens is hot, we just needed to be mindful of setting the AC at 19 Celsius at night because it can get very hot in the bedroom otherwise. Strongly recommend Nikos' place and would stay there again in a heart beat!!!"
201059,0,35,Self Enquiry,3,13,Male,3,3,Basic,3,2,3,0,17404,rain,"Live amongst the locals in this gorgeous apartment.
Close to everything you need for a memorable stay in Athens.
Maria and Niko are wonderful hosts.
Thankyou."
201060,1,24,Company Invited,1,15,Male,2,3,Basic,5,3,3,1,18172,rain,Beautiful Aparment. Nikos and Maria were excellent hosts. Very communicative and helpful. The apartment was very clean and the vinyl selection on point. The area is super local and a very hip part of Athens.
201061,0,24,Company Invited,3,19,Female,3,3,Basic,4,2,1,0,17033,rain,"Very nice Eco flat, very nice terrace to take the breakfast. Nice decoration. We had pleasure to listen vinyls. Very close to Gazi area and local market. The check in has been done at 3am with the smile and good recommendations. Walkable to every touristic sites. See you soon!"
201062,0,44,Company Invited,1,8,Male,2,3,Standard,3,6,1,1,25209,rain,"Very nice place, very well designed. Very polite to have fruit and beer in the fridge.

The location a bit dogdy from a point on."
201063,0,29,Self Enquiry,3,25,Male,3,4,Deluxe,3,2,4,0,23620,snow,Great place and great location!
201064,0,30,Self Enquiry,2,6,Male,2,3,Basic,3,1,1,1,17064,sun,"Can not say enough amazing things about Niko's home.  I was jaw dropped the moment I walked in.  I was expecting it to be awesome from the photos, but its even more awesome in person.  Not just the furniture and the decoration but the energy of the space.  So much natural light, very spacious.  It was my first day ever in Greece and I honestly didn't want to leave the house.  Nikos was a great host, he picked us up from the airport and gave us a little tour of the neighborhood which was extremely helpful!  Wish we were able to stay longer it was just wonderful!"
201065,0,,Self Enquiry,1,10,Male,1,3,Deluxe,3,1,4,0,,sun,"We had a great stay at Nikos's place, amazingly designed with a record player and in a great neighborhood.  Maria who let us in was amazing and made sure we had everything we needed, had brought us fresh fruit and pointed us in the right direction for a late night snack. Wish we could have stayed longer!  Would highly recommend it!
Thanks Nikos and Maria!"
201066,0,,Self Enquiry,1,10,Female,2,4,Basic,4,1,1,0,,fog,Nikos home is absolutely perfect and in a great location near the Tram and nightlife. The home has a modern feel and is extremely neat and tidy. I fell in love with the home. I looked forward to come home every evening and get some rest. It is better than the pictures! :) Thank you.
201067,0,47,Self Enquiry,3,,Female,3,3,Deluxe,3,4,5,0,19591,sun,"I had a great time staying in Niko's flat which is located very conveniently in the city center. And the clearness and care of all design in the house making us feel our home away from home. We did not meet Niko's in person but Maria who offers super, caring and professional advice/ management of the flat. I thank them and would definitely come back again. 

If you are considering a place to stay in Athen, this is indeed the one. Come to experience the difference and great of this flat, my strong recommendation to all~

好房子,舒適前衛高端便利,極度推薦^_^"
201068,1,28,Company Invited,1,8,Male,2,4,Basic,5,1,4,0,17561,rain,"This home is in a great location! The building is so new and the apartment is very artsy and the details in the design are impeccable. The amount of light that comes into the apartment is unreal! The apartment is very clean, and I have high standards for cleanliness. There are several local restaurants and bakeries that you can access by foot, if you are into more city life, the center is one stop away on the metro. The metro wasn’t a far walk either and can get you to several different sights very easily. Maria greeted us on our first day and walked us through everything. She lives downstairs and is available if you have any questions, she was very sweet and helpful! Nikos sent a message to make sure things were going well after we checked in as well.  If you can you must stay here!"
201069,0,28,Self Enquiry,1,6,Male,3,4,Basic,3,2,4,1,16563,rain,"Wonderful welcome and great hospitality! Convenient location, very stylish decoration and very lively area! Will certainly come again!"
201070,0,28,Company Invited,3,,Male,2,3,Deluxe,5,1,3,1,19898,rain,"This was a wonderful airbnb experience. The apartment was very clean, tidy and stylish. It was walking distance to the main sights and had great restaurants and bars nearby. Nikos and his neighbour Maria were great hosts. Would highly recommend"
201071,0,49,Self Enquiry,1,,Female,2,4,Deluxe,5,5,3,1,19789,sun,"Nice, cosy, stylish ( loft style). For a family of 4 persons perfect. Fine and quiet neighborhood ! There was Maria to welcome us after midnight (!) and say goodbye around noon ( I asked for the “late check out”- as there was nobody directly after us - it was not a problem and no costs ) . Perfect communication with the Host Nicos! Thanks Nicos - your place is definitely the place to recommend in Athens!"
201072,0,29,Company Invited,1,8,Female,3,3,Basic,4,1,5,2,18180,rain,"Everything was perfect, thank you!"
201073,0,28,Self Enquiry,1,35,Male,3,5,Deluxe,4,2,1,2,21549,rain,"Paper House was an excellent stay for our very first trip to Athens! It was conveniently located and a short walk or uber ride to everything we wanted to see and do! Maria was EXTREMELY gracious, and gave us stellar restaurant recommendations, things to do, and places to see! If you stay here, definitely take some time to have a chat with her, she was so very warm and helpful! We would definitely stay here again!"
201074,0,33,Self Enquiry,1,14,Male,3,3,Deluxe,3,3,3,2,21388,rain,"My stay in Athens at Niko's place was perfect. Maria greeted me and was so hospitable during my entire stay, she is a gem! The flat itself was very spacious, clean, modern amenities, cozy and has lets in a lot of natural light. I felt right at home during my stay so much so I actually ended extending my stay a few more days. The WiFi worked great too, I had to work a bit during my stay.

The location was great if you want to feel more like a local and be a little outside of the high volume traffic. Neighborhood is charming and quiet. And it is very walkable to all the major attractions (half a mile to a mile) and public transportation (half a mile). Also you are near some local cafes, markets and restaurants which is a bonus!

Highly recommend a stay here during your time in Athens!"
201075,0,32,Self Enquiry,1,16,Male,1,3,Standard,3,3,1,0,26244,rain,"Papercut is a brand new and design cosy apartment, perfect for a couple, spacious and bright. There is a floor heating system which was very nice with the cold Athenian winter. Bed and furniture are comfortable, washing machine and all you need in the kitchen.  Area is quiet and really cool too, full of culture (theatres), bars and cafés. We did all on foot, as the place is 20 min away from the centre. Finally Maria is adorable, always available to provide advice and make your stay perfect. I recommend!"
201076,0,54,Company Invited,1,17,Female,2,3,Super Deluxe,3,4,3,0,31032,sun,"Amazing apartment in a quiet area on one side and in 10 minutes walk to the place with the best Parties And great restaurants, a very special area in Athens . 

The hosts were amazing, Nikos was available throughout the process until arrival at the apartment. In the apartment Maria received us, a special woman with good vibe , Everything we needed was in the apartment, Of course I would recommend this apartment  .
Thanks Maria and Nikos :)"
201077,1,29,Self Enquiry,1,6,Male,3,4,Basic,5,7,3,2,17362,fog,"This is the first time I booked this flat but third airbnb I booked in the neighbourhood. Overall my stay was really good, I would like to highlight the positives and areas of improvement:

Positives:

- place was extremely clean and spotless
- the flat comes with floor heating and although really big space kept really warm
- Maria the cleaner was really friendly and hospitable
- hippy kind of quiet area and close to many shops, restaurants and bars
- comes with most amenities

Areas of improvement

- the place is very big with massive windows everywhere but no curtains only electric blinds meaning you couldn’t walk inside the house comfortably as the neighbours from both front and back can see straight through inside. Place needs curtains for sure.
- there is no TV but very fast internet 
-there is only one set of keys and they ask for us to constantly lock the reception door and the flat door meaning that if one of the two needs to go out and reception door is locked they will have to either take the keys or go down open the door go back to the flat and leave the keys and go out again.

I would give in general 3.5/5"
